identifiant;libelle_du_site;caracteristique_du_site;adresse;complement_d_adresse;lieu_dit;code_postal;localite;dept;pays;latitude;longitude;wgs84;Coeff_Total
15054A;POISSY BEAUREGARD BP;Bureau de poste;24 AVENUE DU MARECHAL LYAUTEY;;;78300;POISSY;78;FRANCE;48.9214;2.02859;48.9214, 2.02859;1,581615406
14981A;MAUREPAS;Bureau de poste;7 ALLEE DU BOURBONNAIS;;;78310;MAUREPAS;78;FRANCE;48.7623;1.94341;48.7623, 1.94341;1,119996576
14983A;LE MESNIL ST DENIS;Bureau de poste;2 AVENUE HABERT DE MONTMORT;;;78320;LE MESNIL ST DENIS;78;FRANCE;48.7426;1.96149;48.7426, 1.96149;1,1031514
15065A;MONTESSON CENTRE COMMERCIAL BP;Bureau de poste;280 AVENUE GABRIEL PERI;CENTRE COMMERCIAL CARREFOUR;;78360;MONTESSON;78;FRANCE;48.9279;2.1449;48.9279, 2.1449;1,136567323
15063A;PLAISIR GARE BP;Bureau de poste;46 RUE DE LA GARE;;;78370;PLAISIR;78;FRANCE;48.8308;1.94173;48.8308, 1.94173;1,148938349
14911A;BOUGIVAL BP;Bureau de poste;46 B RUE DU GENERAL LECLERC;;;78380;BOUGIVAL;78;FRANCE;48.8642;2.1397;48.8642, 2.1397;1,108158321
14947A;FLINS SUR SEINE BP;Bureau de poste;1 RUE CHARLES DE GAULLE;;;78410;FLINS SUR SEINE;78;FRANCE;48.964829;1.870613;48.964829, 1.870613;1,1432469
14986A;MONTALET LE BOIS AP;Agence postale commnunale;2 RUE EGLISE;;;78440;MONTALET LE BOIS;78;FRANCE;49.046;1.82578;49.046, 1.82578;1,12029596
15003A;PORCHEVILLE BP;Bureau de poste;47 GRANDE RUE;;;78440;PORCHEVILLE;78;FRANCE;48.9711;1.77797;48.9711, 1.77797;1,108924944
14929A;CHAVENAY AP;Agence postale commnunale;RUE DE LA MAIRIE;;;78450;CHAVENAY;78;FRANCE;48.8518;1.9875;48.8518, 1.9875;1,159468505
14931A;CHEVREUSE BP;Bureau de poste;26 RUE DE LA DIVISION LECLERC;;;78460;CHEVREUSE;78;FRANCE;48.7076;2.04207;48.7076, 2.04207;1,126399525
14919A;BUC BP;Bureau de poste;127 RUE DES SOURCES;RESIDENCE DU VILLAGE;;78530;BUC;78;FRANCE;48.7757;2.13;48.7757, 2.13;1,142456261
15004A;LE PORT MARLY BP;Bureau de poste;9 AVENUE SIMON VOUET;;;78560;LE PORT MARLY;78;FRANCE;48.8784;2.11187;48.8784, 2.11187;1,113851099
14926A;CHANTELOUP LES VIGNES BP;Bureau de poste;2 RUE D ANDRESY;;;78570;CHANTELOUP LES VIGNES;78;FRANCE;48.9752;2.03241;48.9752, 2.03241;1,131445254
15000A;LE PERRAY EN YVELINES BP;Bureau de poste;7 RUE DE L EGLISE;;;78610;LE PERRAY EN YVELINES;78;FRANCE;48.6947;1.85501;48.6947, 1.85501;1,107554192
14996A;ORGEVAL;Bureau de poste;23 RUE DE FEUCHEROLLES;;;78630;ORGEVAL;78;FRANCE;48.9186;1.97558;48.9186, 1.97558;1,119937468
14890A;ABLIS BP;Bureau de poste;13 RUE BADILLOT;ANGLE RUES D ARRAS ET DE ROCHEFORT;;78660;ABLIS;78;FRANCE;48.5156;1.83662;48.5156, 1.83662;1,159461282
14935A;CONFLANS BERTEAUX;Bureau de poste;59 RUE MAURICE BERTEAUX;;;78700;CONFLANS STE HONORINE;78;FRANCE;48.9932;2.09411;48.9932, 2.09411;1,126336529
15059A;CONFLANS STE HONORINE CHENNEVIERES BP;Bureau de poste;11 PLACE DE LA LIBERTE;;;78700;CONFLANS STE HONORINE;78;FRANCE;49.0057;2.11666;49.0057, 2.11666;1,113374576
14939A;DAMPIERRE EN YVELINES AP;Relais poste commerçant;12 GRAND RUE;;;78720;DAMPIERRE EN YVELINES;78;FRANCE;48.7067;1.98832;48.7067, 1.98832;1,156823643
15016A;SEPTEUIL;Bureau de poste;1 RUE MAURICE CLERET;;;78790;SEPTEUIL;78;FRANCE;48.8928;1.6802;48.8928, 1.6802;1,122006866
14896A;HOUILLES GARE BP;Bureau de poste;20 AVENUE JEAN JACQUES ROUSSEAU;ZAC DE LA GARE;;78800;HOUILLES;78;FRANCE;48.9184;2.18579;48.9184, 2.18579;1,145141974
14946A;FEUCHEROLLES BP;Bureau de poste;52 GRANDE RUE;;;78810;FEUCHEROLLES;78;FRANCE;48.874171;1.973907;48.874171, 1.973907;1,134206314
15013A;SAINT NOM LA BRETECHE BP;Bureau de poste;2 RUE MICHEL PEROT;;;78860;ST NOM LA BRETECHE;78;FRANCE;48.860007;2.022221;48.860007, 2.022221;1,116462611
15029A;VERT AP;Agence postale commnunale;34 GRANDE RUE;;;78930;VERT;78;FRANCE;48.941007;1.690996;48.941007, 1.690996;1,129157707
15005A;LA QUEUE LES YVELINES BP;Bureau de poste;2 RUE DE LA GARE;;;78940;LA QUEUE LES YVELINES;78;FRANCE;48.806175;1.767565;48.806175, 1.767565;1,156462638
15035A;CARRIERES SOUS POISSY AP;Agence postale commnunale;;RUE DU 8 MAI 1945;;78955;CARRIERES SOUS POISSY;78;FRANCE;48.9414;2.02197;48.9414, 2.02197;1,135069771
14969A;LONGNES AP;Agence postale commnunale;2 RUE TOURELLES;;;78980;LONGNES;78;FRANCE;48.9202;1.58708;48.9202, 1.58708;1,124453344
14942A;ELANCOURT 7 MARES;Bureau de poste;1 RUE DU CHEMIN AUX BOEUFS;CENTRE ADMINISTRATIF DES 7 MARES;;78990;ELANCOURT;78;FRANCE;48.7666;1.94785;48.7666, 1.94785;1,118755355
15042A;ELANCOURT CLE ST PIERRE BP;Bureau de poste;5 PLACE DU BEFFROI;ZAC DE LA CLE;;78990;ELANCOURT;78;FRANCE;48.791132;1.972397;48.791132, 1.972397;1,126510702
17012A;EVRY VILLAGE BP;Bureau de poste;PLACE DU GENERAL DE GAULLE;;;91000;EVRY;91;FRANCE;48.6361;2.44676;48.6361, 2.44676;1,124579138
83644A;EVRY COEUR ESSONNE AP;Agence postale commnunale;407 SQUARE JACQUES PREVERT;;;91000;EVRY;91;FRANCE;48.6337;2.43033;48.6337, 2.43033;1,161600695
17025A;COURCOURONNES CANAL BP;Bureau de poste;8 AVENUE DE L ORME A MARTIN;;;91080;COURCOURONNES;91;FRANCE;48.6304;2.41384;48.6304, 2.41384;1,13740931
16938A;CORBEIL ESSONNES PRINCIPAL;Bureau de poste;6 RUE FERAY;;;91100;CORBEIL ESSONNES;91;FRANCE;48.6115;2.47935;48.6115, 2.47935;1,142435117
17027A;CORBEIL ESSONNES PLACE LEON CASSE BP;Bureau de poste;PLACE LEON CASSE;;;91100;CORBEIL ESSONNES;91;FRANCE;48.6039;2.46979;48.6039, 2.46979;1,139451558
17059A;CORBEIL LES TARTERETS BP;Bureau de poste;ANGLE DES RUES H MATISSE ET P PICASSO;QUARTIER DES TARTERETS;;91100;CORBEIL ESSONNES;91;FRANCE;48.6149;2.46294;48.6149, 2.46294;1,157178644
16946A;ETAMPES;Bureau de poste;9 PLACE DE L HOTEL DE VILLE;;;91150;ETAMPES;91;FRANCE;48.4342;2.16179;48.4342, 2.16179;1,146922948
16962A;LONGJUMEAU;Bureau de poste;9 RUE DE L HOTEL DES POSTES;;;91160;LONGJUMEAU;91;FRANCE;48.6934;2.29548;48.6934, 2.29548;1,157598181
17038A;VIRY CHATILLON PROVENCE BP;Bureau de poste;25 AVENUE DE PROVENCE;;;91170;VIRY CHATILLON;91;FRANCE;48.6682;2.36141;48.6682, 2.36141;1,102472117
18511B;DRAVEIL CHAMPROSAY RPC AP;Relais poste commerçant;17 RUE ALPHONSE DAUDET;TABAC DE L'ERMITAGE;MAINVILLE;91210;DRAVEIL;91;FRANCE;48.6598505;2.4291883;48.6598505, 2.4291883;1,140103544
16927A;BRETIGNY SUR ORGE;Bureau de poste;18 RUE DU GENERAL LECLERC;;;91220;BRETIGNY SUR ORGE;91;FRANCE;48.6095;2.30533;48.6095, 2.30533;1,136512142
17033A;MONTGERON A AP;Agence postale commnunale;PLACE DU SOLEIL;;;91230;MONTGERON;91;FRANCE;48.7031;2.44233;48.7031, 2.44233;1,122153176
17057A;ST MICHEL S ORGE BOIS DES ROCHES BP;Bureau de poste;PLACE BERLIOZ;CENTRE COMMERCIAL BOIS ROCHES;;91240;ST MICHEL SUR ORGE;91;FRANCE;48.6364;2.32212;48.6364, 2.32212;1,138913556
16991A;SAINTRY BP;Bureau de poste;5 ESPLANADE DE LA DEMI LUNE;;;91250;SAINTRY SUR SEINE;91;FRANCE;48.597;2.49281;48.597, 2.49281;1,134433297
17049A;MASSY JULES FERRY;Bureau de poste;23 RUE MARX DORMOY;;;91300;MASSY;91;FRANCE;48.731;2.27497;48.731, 2.27497;1,142835583
16972A;MONTLHERY;Bureau de poste;3 RUE ERNEST CHESNEAU;;;91310;MONTLHERY;91;FRANCE;48.6401;2.27141;48.6401, 2.27141;1,114444083
16945A;EPINAY SUR ORGE BP;Bureau de poste;11 COURS DU GENERAL DE GAULLE;;;91360;EPINAY SUR ORGE;91;FRANCE;48.673;2.32594;48.673, 2.32594;1,124103567
16998A;VERRIERES LE BUISSON;Bureau de poste;22 RUE DE PARON;;;91370;VERRIERES LE BUISSON;91;FRANCE;48.746;2.26883;48.746, 2.26883;1,164360354
17011A;CHILLY MAZARIN SUD BP;Bureau de poste;61 RUE DE GRAVIGNY;;;91380;CHILLY MAZARIN;91;FRANCE;48.6952;2.30838;48.6952, 2.30838;1,116670748
16942A;DOURDAN;Bureau de poste;7 RUE DU FAUBOURG DE CHARTRES;;;91410;DOURDAN;91;FRANCE;48.5297;2.01188;48.5297, 2.01188;1,118615778
16955A;IGNY GOMMONVILLIERS BP;Bureau de poste;1 RUE JULES FERRY;;;91430;IGNY;91;FRANCE;48.7324;2.22751;48.7324, 2.22751;1,127466216
16932A;BURES SUR YVETTE BP;Bureau de poste;40 B RUE CHARLES DE GAULLE;;;91440;BURES SUR YVETTE;91;FRANCE;48.6972;2.16366;48.6972, 2.16366;1,135320447
17015A;SOISY SUR SEINE A AP;Agence postale commnunale;CENTRE COMMERCIAL LES MEILLOTTES;;;91450;SOISY SUR SEINE;91;FRANCE;48.6515;2.45832;48.6515, 2.45832;1,134652938
16918A;BIEVRES BP;Bureau de poste;3 RUE DE LA TERRASSE;;;91570;BIEVRES;91;FRANCE;48.7541;2.21472;48.7541, 2.21472;1,123518261
16920A;BOISSY LE CUTTE AP;Agence postale commnunale;2 GRANDE RUE;;;91590;BOISSY LE CUTTE;91;FRANCE;48.4713;2.28456;48.4713, 2.28456;1,101343092
17044A;SAVIGNY SUR ORGE GRAND VAUX BP;Bureau de poste;CENTRE COMMERCIAL DE GRAND VAUX;;;91600;SAVIGNY SUR ORGE;91;FRANCE;48.6742;2.33936;48.6742, 2.33936;1,123415777
16976A;NOZAY BP;Bureau de poste;PLACE DE LA MAIRIE;;;91620;NOZAY;91;FRANCE;48.6599;2.23696;48.6599, 2.23696;1,171909857
16908A;ANGERVILLE;Bureau de poste;8 RUE DE LA GARE;;;91670;ANGERVILLE;91;FRANCE;48.31225;2.0017;48.31225, 2.0017;1,137451208
70952A;VILLIERS SUR ORGE AP;Relais poste commerçant;13 BIS RUE JEAN JAURES;PETIT CASINO;;91700;VILLIERS SUR ORGE;91;FRANCE;48.6569;2.30042;48.6569, 2.30042;1,161121337
17000A;VERT LE PETIT BP;Bureau de poste;PLACE DE LA MAIRIE;;;91710;VERT LE PETIT;91;FRANCE;48.55078;2.366787;48.55078, 2.366787;1,157508066
16919A;BOIGNEVILLE AP;Agence postale commnunale;16 PLACE DE L EGLISE;;;91720;BOIGNEVILLE;91;FRANCE;48.3349;2.37206;48.3349, 2.37206;1,138652208
16981A;PUSSAY BP;Bureau de poste;12 RUE DE LA POSTE;;;91740;PUSSAY;91;FRANCE;48.3489;1.99603;48.3489, 1.99603;1,118628645
16993A;SAINT VRAIN BP;Bureau de poste;2 RUE DE LA LIBERATION;;;91770;ST VRAIN;91;FRANCE;48.54198;2.332905;48.54198, 2.332905;1,132440388
17060A;BOUSSY SAINT ANTOINE BP;Bureau de poste;CENTRE COMMERCIAL LA FERME;;;91800;BOUSSY ST ANTOINE;91;FRANCE;48.6905;2.52864;48.6905, 2.52864;1,127724009
17048A;EPINAY SOUS SENART BP;Bureau de poste;4 AVENUE VICTOR HUGO;;;91860;EPINAY SOUS SENART;91;FRANCE;48.6976;2.52417;48.6976, 2.52417;1,114950962
70966A;GOMETZ LE CHATEL AP;Agence postale commnunale;60 ROUTE DE CHARTRES;;;91940;GOMETZ LE CHATEL;91;FRANCE;48.6817;2.14355;48.6817, 2.14355;1,158110094
17105A;NANTERRE ALOUETTES BP;Bureau de poste;58 RUE DE SURESNES;;;92000;NANTERRE;92;FRANCE;48.8851;2.2119;48.8851, 2.2119;1,126861296
17122A;NANTERRE PABLO PICASSO;Bureau de poste;102 AVENUE PABLO PICASSO;;;92000;NANTERRE;92;FRANCE;48.8884;2.22279;48.8884, 2.22279;1,123746514
17119A;CLICHY VENDOME;Bureau de poste;106 RUE MARTRE;;;92110;CLICHY;92;FRANCE;48.9049;2.30444;48.9049, 2.30444;1,112670343
17081A;ISSY CENTRE;Bureau de poste;26 AVENUE VICTOR CRESSON;;;92130;ISSY LES MOULINEAUX;92;FRANCE;48.8232;2.26976;48.8232, 2.26976;1,146818551
17177A;ISSY EPINETTES BP;Bureau de poste;54 RUE D EREVAN;;;92130;ISSY LES MOULINEAUX;92;FRANCE;48.8176;2.26087;48.8176, 2.26087;1,159362985
17073A;CLAMART CENTRE;Bureau de poste;38 RUE DE MEUDON;;;92140;CLAMART;92;FRANCE;48.8023;2.25866;48.8023, 2.25866;1,127520249
17130A;SURESNES LIBERTE BP;Bureau de poste;54 RUE DES CHENES;;;92150;SURESNES;92;FRANCE;48.8803;2.2233;48.8803, 2.2233;1,124360377
17101A;ANTONY LA FONTAINE BP;Bureau de poste;105 AVENUE SAINT EXUPERY;;;92160;ANTONY;92;FRANCE;48.7694;2.31595;48.7694, 2.31595;1,146245115
17111A;ANTONY PAJEAUD BP;Bureau de poste;170 RUE ADOLPHE PAJEAUD;;;92160;ANTONY;92;FRANCE;48.7413;2.28312;48.7413, 2.28312;1,113920068
17089A;NEUILLY BINEAU BP;Bureau de poste;149 BOULEVARD BINEAU;;;92200;NEUILLY SUR SEINE;92;FRANCE;48.89;2.27095;48.89, 2.27095;1,132209813
17155A;NEUILLY SABLONS;Bureau de poste;4 RUE LOUIS PHILIPPE;;;92200;NEUILLY SUR SEINE;92;FRANCE;48.8818;2.27151;48.8818, 2.27151;1,138931996
17152A;SAINT CLOUD VILLAGE BP;Bureau de poste;12 PLACE DE SILLY;;;92210;ST CLOUD;92;FRANCE;48.8442;2.21863;48.8442, 2.21863;1,131320574
17065A;BAGNEUX;Bureau de poste;2 AVENUE HENRI BARBUSSE;;;92220;BAGNEUX;92;FRANCE;48.7978;2.30796;48.7978, 2.30796;1,165610252
17108A;BAGNEUX BAS LONGCHAMPS BP;Bureau de poste;1 CENTRE COMMERCIAL BAS LONGCHAMPS;;;92220;BAGNEUX;92;FRANCE;48.790192;2.312026;48.790192, 2.312026;1,111830502
17080A;GENNEVILLIERS CENTRE;Bureau de poste;23 AVENUE DE LA LIBERATION;CENTRE ADMINISTRATIF ET COMMERCIAL;;92230;GENNEVILLIERS;92;FRANCE;48.9248;2.29307;48.9248, 2.29307;1,150390963
17079A;LA GARENNE COLOMBES REPUBLIQUE;Bureau de poste;56 B RUE SARTORIS;;;92250;LA GARENNE COLOMBES;92;FRANCE;48.9077;2.24692;48.9077, 2.24692;1,131011922
17070A;CHATENAY MALABRY PRINCIPAL;Bureau de poste;78 RUE JEAN LONGUET;;;92290;CHATENAY MALABRY;92;FRANCE;48.7681;2.2797;48.7681, 2.2797;1,114403803
17083A;LEVALLOIS PERRET PRINCIPAL;Bureau de poste;31 RUE PAUL VAILLANT COUTURIER;;;92300;LEVALLOIS PERRET;92;FRANCE;48.8949;2.28014;48.8949, 2.28014;1,157099314
17146A;COURBEVOIE ABREUVOIR;Bureau de poste;10 RUE DE L ABREUVOIR;;;92400;COURBEVOIE;92;FRANCE;48.8916;2.25457;48.8916, 2.25457;1,128449955
17099A;VILLE D AVRAY;Bureau de poste;2 RUE DE VERSAILLES;;;92410;VILLE D AVRAY;92;FRANCE;48.8266;2.18816;48.8266, 2.18816;1,113951164
63848A;ASNIERES LES COURTILLES AP;Relais poste commerçant;11 PLACE LE VAU;CTRE CIAL LES COURTILLES SME TELECOMS;;92600;ASNIERES SUR SEINE;92;FRANCE;48.9263;2.28296;48.9263, 2.28296;1,129572403
17075A;COLOMBES;Bureau de poste;40 RUE JULIEN GALLE;;;92700;COLOMBES;92;FRANCE;48.9228;2.25932;48.9228, 2.25932;1,156479077
17138A;COLOMBES GAGARINE BP;Bureau de poste;58 RUE YOURI GAGARINE;;;92700;COLOMBES;92;FRANCE;48.9254;2.2434;48.9254, 2.2434;1,131655809
17091A;PUTEAUX HOTEL DE VILLE;Bureau de poste;135 RUE DE LA REPUBLIQUE;;;92800;PUTEAUX;92;FRANCE;48.8843;2.2373;48.8843, 2.2373;1,145562871
17112A;LA DEFENSE 4 TEMPS BP;Bureau de poste;PARVIS DE LA DEFENSE;;;92800;PUTEAUX;92;FRANCE;48.890893;2.238593;48.890893, 2.238593;1,146774885
17172A;PUTEAUX BOUVETS BP;Bureau de poste;14 RUE FELIX PYAT;;;92800;PUTEAUX;92;FRANCE;48.8903;2.23294;48.8903, 2.23294;1,150298559
17240A;BOBIGNY ROBESPIERRE;Bureau de poste;33 RUE DE VIENNE;;;93000;BOBIGNY;93;FRANCE;48.911035;2.466409;48.911035, 2.466409;1,132155886
17244A;MONTREUIL BOISSIERE BP;Bureau de poste;108 BOULEVARD DE LA BOISSIERE;;;93100;MONTREUIL;93;FRANCE;48.8778;2.45879;48.8778, 2.45879;1,128977064
17212A;ROSNY SOUS BOIS PRINCIPAL;Bureau de poste;60 RUE JEAN PIERRE TIMBAUD;;;93110;ROSNY SOUS BOIS;93;FRANCE;48.8708;2.48445;48.8708, 2.48445;1,147253514
17268A;ROSNY SOUS BOIS CTRE COMMERCIAL BP;Bureau de poste;CENTRE COMMERCIAL DE ROSNY 2;;;93110;ROSNY SOUS BOIS;93;FRANCE;48.8832;2.47823;48.8832, 2.47823;1,131233837
17226A;LA COURNEUVE QUATRE ROUTES;Bureau de poste;1 AVENUE LENINE;;;93120;LA COURNEUVE;93;FRANCE;48.9207;2.41114;48.9207, 2.41114;1,151353534
17204A;NOISY LE SEC PRINCIPAL;Bureau de poste;6 B AVENUE GEORGES CLEMENCEAU;;;93130;NOISY LE SEC;93;FRANCE;48.8946;2.4574;48.8946, 2.4574;1,140664168
17270A;LE BLANC MESNIL TILLEULS;Bureau de poste;2 RUE GABRIEL;;;93150;LE BLANC MESNIL;93;FRANCE;48.949;2.45106;48.949, 2.45106;1,135257647
17213A;SAINT DENIS PRINCIPAL;Bureau de poste;12 RUE AUGUSTE GILLOT;;;93200;SAINT DENIS;93;FRANCE;48.9402;2.35422;48.9402, 2.35422;1,129902597
14223A;PARIS FORUM DES HALLES BP;Bureau de poste;1 RUE PIERRE LESCOT;;;75001;PARIS;75;FRANCE;48.861;2.34771;48.861, 2.34771;1,135049146
14251A;PARIS SENTIER;Bureau de poste;54 RUE D ABOUKIR;;;75002;PARIS;75;FRANCE;48.8673;2.34591;48.8673, 2.34591;1,152799438
14311A;PARIS TEMPLE;Bureau de poste;160 RUE DU TEMPLE;;;75003;PARIS;75;FRANCE;48.8654;2.36054;48.8654, 2.36054;1,140864532
14176A;PARIS CENTRE GEORGES POMPIDOU BP;Bureau de poste;19 RUE BEAUBOURG;;;75004;PARIS;75;FRANCE;48.8604;2.35297;48.8604, 2.35297;1,159023459
14259A;PARIS ILE DE LA CITE BP;Bureau de poste;1 BOULEVARD DU PALAIS;;;75004;PARIS;75;FRANCE;48.8553;2.3461;48.8553, 2.3461;1,139038158
14265A;PARIS FEUILLANTINES BP;Bureau de poste;47 RUE D ULM;;;75005;PARIS;75;FRANCE;48.8415;2.34389;48.8415, 2.34389;1,138119535
14226A;PARIS CHERCHE MIDI;Bureau de poste;111 RUE DE SEVRES;;;75006;PARIS;75;FRANCE;48.848;2.3199;48.848, 2.3199;1,149567919
14306A;PARIS SEVRES-BABYLONE / RASPAIL;Bureau de poste;3 RUE DUPIN;;;75006;PARIS;75;FRANCE;48.8502;2.32499;48.8502, 2.32499;1,169345015
14350A;PARIS PALAIS DU LUXEMBOURG;Bureau de poste;15 RUE DE VAUGIRARD;;;75006;PARIS;75;FRANCE;48.8492;2.3377;48.8492, 2.3377;1,148274803
14339A;PARIS BEAUX ARTS BP;Bureau de poste;22 RUE DES SAINTS PERES;;;75007;PARIS;75;FRANCE;48.8562;2.33146;48.8562, 2.33146;1,135409003
14368A;PARIS ORSAY BP;Bureau de poste;3 RUE DE COURTY;;;75007;PARIS;75;FRANCE;48.8607;2.32022;48.8607, 2.32022;1,123568754
14264A;PARIS MONCEAU;Bureau de poste;101 BOULEVARD MALESHERBES;;;75008;PARIS;75;FRANCE;48.8793;2.31427;48.8793, 2.31427;1,163311387
14272A;PARIS COLISEE;Bureau de poste;14 RUE DU COLISEE;;;75008;PARIS;75;FRANCE;48.8706;2.30836;48.8706, 2.30836;1,227606475
14342A;PARIS SAINT LAZARE;Bureau de poste;7 RUE DE LA PEPINIERE;;;75008;PARIS;75;FRANCE;48.8751;2.32357;48.8751, 2.32357;1,220659386
14278A;PARIS DROUOT BP;Bureau de poste;19 RUE CHAUCHAT;;;75009;PARIS;75;FRANCE;48.8741;2.33968;48.8741, 2.33968;1,237594344
14309A;PARIS MONTHOLON;Bureau de poste;14 RUE BLEUE;;;75009;PARIS;75;FRANCE;48.876;2.34621;48.876, 2.34621;1,20288132
14266A;PARIS SAMBRE ET MEUSE;Bureau de poste;46 RUE DE SAMBRE ET MEUSE;;;75010;PARIS;75;FRANCE;48.8742;2.37383;48.8742, 2.37383;1,233148913
14352A;PARIS GARE DE L EST BP;Bureau de poste;158 RUE DU FAUBOURG SAINT MARTIN;;;75010;PARIS;75;FRANCE;48.8764;2.36086;48.8764, 2.36086;1,215564378
14202A;PARIS SAINT MAUR BP;Bureau de poste;113 RUE OBERKAMPF;;;75011;PARIS;75;FRANCE;48.8659;2.37818;48.8659, 2.37818;1,243636018
14173A;PARIS TAHITI BP;Bureau de poste;68 BOULEVARD DE REUILLY;;;75012;PARIS;75;FRANCE;48.8395;2.39849;48.8395, 2.39849;1,210929162
14257A;PARIS GARE DE LYON;Bureau de poste;25 BOULEVARD DIDEROT;;;75012;PARIS;75;FRANCE;48.846;2.37416;48.846, 2.37416;1,236857942
14299A;PARIS PICPUS;Bureau de poste;65 RUE DU RENDEZ VOUS;;;75012;PARIS;75;FRANCE;48.8466;2.40083;48.8466, 2.40083;1,233700173
14356A;PARIS PORTE DOREE BP;Bureau de poste;15 B RUE ROTTEMBOURG;;;75012;PARIS;75;FRANCE;48.8383;2.40577;48.8383, 2.40577;1,214794918
14190A;PARIS PATAY BP;Bureau de poste;26 RUE DE PATAY;;;75013;PARIS;75;FRANCE;48.8252;2.37535;48.8252, 2.37535;1,226027137
14303A;PARIS REINE BLANCHE /AUSTERLITZ;Bureau de poste;21 RUE DE LA REINE BLANCHE;;;75013;PARIS;75;FRANCE;48.8363;2.35368;48.8363, 2.35368;1,231966151
14363A;PARIS CORVISART;Bureau de poste;9 RUE CORVISART;;;75013;PARIS;75;FRANCE;48.8336;2.34665;48.8336, 2.34665;1,23153074
14279A;PARIS OBSERVATOIRE/DAGUERRE;Bureau de poste;140 BOULEVARD DU MONTPARNASSE;;;75014;PARIS;75;FRANCE;48.8409;2.33264;48.8409, 2.33264;1,235057743
14298A;PARIS PERNETY /PLAISANCE;Bureau de poste;52 RUE PERNETY;;;75014;PARIS;75;FRANCE;48.8346;2.3171;48.8346, 2.3171;1,220561743
14187A;PARIS TOUR MONTPARNASSE BP;Bureau de poste;33 AVENUE DU MAINE;;;75015;PARIS;75;FRANCE;48.8422;2.32196;48.8422, 2.32196;1,240121473
14189A;PARIS FRANCOIS BONVIN BP;Bureau de poste;8 RUE FRANCOIS BONVIN;;;75015;PARIS;75;FRANCE;48.8458;2.30505;48.8458, 2.30505;1,227274271
14207A;PARIS CITROEN BP;Bureau de poste;27 RUE BALARD;;;75015;PARIS;75;FRANCE;48.8434;2.2775;48.8434, 2.2775;1,2299134
14327A;PARIS BIENVENUE;Bureau de poste;42 BOULEVARD DE VAUGIRARD;;;75015;PARIS;75;FRANCE;48.8413;2.31693;48.8413, 2.31693;1,230303198
14214A;PARIS MOZART BP;Bureau de poste;28 AVENUE MOZART;;;75016;PARIS;75;FRANCE;48.8565;2.27156;48.8565, 2.27156;1,205248256
14287A;PARIS GUY MOQUET;Bureau de poste;57 AVENUE DE SAINT OUEN;;;75017;PARIS;75;FRANCE;48.8914;2.32689;48.8914, 2.32689;1,243179408
14250A;PARIS VAUVENARGUES;Bureau de poste;204 RUE MARCADET;;;75018;PARIS;75;FRANCE;48.8917;2.33478;48.8917, 2.33478;1,248398358
14293A;PARIS ABBESSES;Bureau de poste;8 PLACE DES ABBESSES;;;75018;PARIS;75;FRANCE;48.8841;2.33889;48.8841, 2.33889;1,206932058
14219A;PARIS CURIAL;Bureau de poste;218 RUE DE CRIMEE;;;75019;PARIS;75;FRANCE;48.8927;2.37452;48.8927, 2.37452;1,239364964
14305A;PARIS JAURES;Bureau de poste;33 AVENUE JEAN JAURES;;;75019;PARIS;75;FRANCE;48.8838;2.37411;48.8838, 2.37411;1,210086202
14345A;PARIS PLACE DES FETES;Bureau de poste;48 RUE COMPANS;;;75019;PARIS;75;FRANCE;48.8776;2.39371;48.8776, 2.39371;1,249714492
14285A;PARIS CHARONNE;Bureau de poste;132 RUE DES PYRENEES;;;75020;PARIS;75;FRANCE;48.8587;2.4028;48.8587, 2.4028;1,221385331
14320A;PARIS TELEGRAPHE;Bureau de poste;28 RUE DU TELEGRAPHE;;;75020;PARIS;75;FRANCE;48.8728;2.39939;48.8728, 2.39939;1,241568869
14297A;PARIS VICTOR HUGO/MONTEVIDEO;Bureau de poste;123 AVENUE VICTOR HUGO;;;75116;PARIS;75;FRANCE;48.8681;2.2821;48.8681, 2.2821;1,212731786
14654A;MELUN GALLIENI;Bureau de poste;3 PLACE GALLIENI;;;77000;MELUN;77;FRANCE;48.5281;2.65538;48.5281, 2.65538;1,201109858
14883A;MELUN L ALMONT BP;Bureau de poste;25 RUE JEAN MOULIN;;;77000;MELUN;77;FRANCE;48.5436;2.67221;48.5436, 2.67221;1,221155021
14653A;COLLEGIEN BP;Bureau de poste;22 B RUE DE MELUN;;;77090;COLLEGIEN;77;FRANCE;48.83739;2.670981;48.83739, 2.670981;1,213530171
14825A;SOIGNOLLES EN BRIE BP;Bureau de poste;6 RUE DE CHAMPEAUX;;;77111;SOIGNOLLES EN BRIE;77;FRANCE;48.6534;2.69906;48.6534, 2.69906;1,239611238
14735A;HERME AP;Agence postale commnunale;1 PLACE MAIRIE;;;77114;HERME;77;FRANCE;48.4833;3.34941;48.4833, 3.34941;1,209696591
14649A;BAZOCHES LES BRAY AP;Agence postale commnunale;1 PLACE DE L EGLISE;;;77118;BAZOCHES LES BRAY;77;FRANCE;48.3986;3.18837;48.3986, 3.18837;1,205630152
14876A;COULOMMIERS TEMPLIERS BP;Bureau de poste;RUE LOUIS BRAILLE;;;77120;COULOMMIERS;77;FRANCE;48.820789;3.094373;48.820789, 3.094373;1,241179456
